horse_number,gate_draw_number,horse_name,sire,dam,last_5_runs,age,colour,sex,owner,trainer,jockey,weight_declared,weight_allowance,shoe_type,equipments,previous_rating,current_rating,race_number,race_name,race_condition,race_distance,race_time,race_stakes,medical_history
1,7,BORN BRAVE,Arod(IRE),Swiss Eagle,1-3-1-1-6.,5y,dkb,g,Mr Donald Anthony Netto & Mr Rajendran rep.Rapar`s Galloping Stars LLP,D Netto,Shivam,60,,A,RB,70,68,6,The Royston Rock Plate,For Horses / 3 Year Olds And Upward (Cat-2),1200 M,03:55 PM,Winner:₹.378000 Second:₹.210000 Third:₹.168000 Fourth:₹.42000 Fifth:₹.25200 Sixth:₹.16800 Total:₹.840000,
2,6,BRILLIANT LAD,Lord Admiral(USA),Sunflower,1-1-2-2-1.,4y,ch,g,Mr Teja Gollapudi,Laxman Singh,Neeraj Rawal,60,,A,TS-BLK,63,70,6,The Royston Rock Plate,For Horses / 3 Year Olds And Upward (Cat-2),1200 M,03:55 PM,Winner:₹.378000 Second:₹.210000 Third:₹.168000 Fourth:₹.42000 Fifth:₹.25200 Sixth:₹.16800 Total:₹.840000,
3,1,WALKING THUNDER,Air Support(USA),Well Focused(IRE),2-1-4-1-3.,4y,dkb,g,Mr Aditya P Thackersey,L V R Deshmukh,P Trevor,60,,A,TS,77,76,6,The Royston Rock Plate,For Horses / 3 Year Olds And Upward (Cat-2),1200 M,03:55 PM,Winner:₹.378000 Second:₹.210000 Third:₹.168000 Fourth:₹.42000 Fifth:₹.25200 Sixth:₹.16800 Total:₹.840000,
4,4,CALISTA GIRL,Cougar Mountain(IRE),Incandescent,7-11-3-10-4.,6y,ch,m,"Kunwar Digvijay Singh Shekhawat, Mr N Shyam Sunder & Mr Sreeramulu Bommishetty",N Ravinder Singh,B Nikhil,56.5,,A,TS-XNB,75,73,6,The Royston Rock Plate,For Horses / 3 Year Olds And Upward (Cat-2),1200 M,03:55 PM,Winner:₹.378000 Second:₹.210000 Third:₹.168000 Fourth:₹.42000 Fifth:₹.25200 Sixth:₹.16800 Total:₹.840000,
5,5,D MINCHU,Kingda Ka(AUS),Renee,1-2-3-10-5.,7y,b,m,M/s Mukteshwar Racing LLP,R H Sequeira,B R Kumar,56.5,,A,TS-XNB,93,91,6,The Royston Rock Plate,For Horses / 3 Year Olds And Upward (Cat-2),1200 M,03:55 PM,Winner:₹.378000 Second:₹.210000 Third:₹.168000 Fourth:₹.42000 Fifth:₹.25200 Sixth:₹.16800 Total:₹.840000,
6,2,N R I HIGH POWER,Gusto(GB),Keevah,4-1-1-2-1.,4y,dkb,f,"Mr Ravinder Reddy Male, Mr Suchit Jayraj Shah & Dr Prabhakar Chowdary Tripuraneni",D Netto,Akshay Kumar,56.5,,A,TS,58,68,6,The Royston Rock Plate,For Horses / 3 Year Olds And Upward (Cat-2),1200 M,03:55 PM,Winner:₹.378000 Second:₹.210000 Third:₹.168000 Fourth:₹.42000 Fifth:₹.25200 Sixth:₹.16800 Total:₹.840000,
7,3,PROUD MARY,Lord Admiral(USA),Mind Of Madness,12-7-7-4-10.,6y,ch,m,Mr S Pathy,Laxman Singh,Gaurav Singh,56.5,,A,TS,85,80,6,The Royston Rock Plate,For Horses / 3 Year Olds And Upward (Cat-2),1200 M,03:55 PM,Winner:₹.378000 Second:₹.210000 Third:₹.168000 Fourth:₹.42000 Fifth:₹.25200 Sixth:₹.16800 Total:₹.840000,
