horse_number,gate_draw_number,horse_name,sire,dam,last_5_runs,age,colour,sex,owner,trainer,jockey,weight_declared,weight_allowance,shoe_type,equipments,previous_rating,current_rating,race_number,race_name,race_condition,race_distance,race_time,race_stakes,medical_history
1,3,TOM CRUISER,David Livingston(IRE),Maripasoula(USA),5-5-6-5-4.,6y,b,g,Mr Benhur Bhastekar & Mr Sunil Santhosh Serrao,R Helleal Moses,M S Deora,60,,A,TS-SCP,91,89,6,The Mysore Summer Million,Term Race / For Horses 4 Years Old and Over (No allowance can be claimed),1400 M,04:00 PM,Winner:₹.687000 Second:₹.229000 Third:₹.114505 Fourth:₹.57250 Fifth:₹.34350 Sixth:₹.22895 Total:₹.1145000,
2,2,ECHOES OF TIME,Planetaire(GB),Alvarita,1-2-1-1-2.,4y,b,c,Mr Harisharan Devgan & Mr S Ganapathy,Aravind Ganapathy,P Trevor,58,,A,TS,71,71,6,The Mysore Summer Million,Term Race / For Horses 4 Years Old and Over (No allowance can be claimed),1400 M,04:00 PM,Winner:₹.687000 Second:₹.229000 Third:₹.114505 Fourth:₹.57250 Fifth:₹.34350 Sixth:₹.22895 Total:₹.1145000,
3,4,CROWN DRIVE,Charmo(FR),Emeritus,2-8-4-3-7.,5y,b,h,Mr Arun Alagappan rep. Arun Alagappan Racing LLP,B Suresh,Akshay Kumar,57,,A,TS-CNB,0,104,6,The Mysore Summer Million,Term Race / For Horses 4 Years Old and Over (No allowance can be claimed),1400 M,04:00 PM,Winner:₹.687000 Second:₹.229000 Third:₹.114505 Fourth:₹.57250 Fifth:₹.34350 Sixth:₹.22895 Total:₹.1145000,
4,5,SEEKING ALPHA,Moonlight Magic(GB),Cogito Ergo Sum,2-6-7-1-1.,5y,b,g,Mr Srichand Suresh Singh,M Eshwer,K Sai Kiran,57,,A,TS-HD,62,76,6,The Mysore Summer Million,Term Race / For Horses 4 Years Old and Over (No allowance can be claimed),1400 M,04:00 PM,Winner:₹.687000 Second:₹.229000 Third:₹.114505 Fourth:₹.57250 Fifth:₹.34350 Sixth:₹.22895 Total:₹.1145000,
5,1,EFFICACY,Top Class(USA),Organic,2-1-2-2-1.,4y,b,g,"Mr Daulat Chhabria, Mr Maloji Baburao Bhosale & M/s A G Bloodstock LLP",S S Attaollahi,Shreyas Singh,56.5,,A,TS-CNB,0,98,6,The Mysore Summer Million,Term Race / For Horses 4 Years Old and Over (No allowance can be claimed),1400 M,04:00 PM,Winner:₹.687000 Second:₹.229000 Third:₹.114505 Fourth:₹.57250 Fifth:₹.34350 Sixth:₹.22895 Total:₹.1145000,
6,6,PROKOFIEV,Leitir Mor(IRE),Balmoral Castle,6-1-3-1-10.,4y,b,g,"Mr Zavaray S Poonawalla, Mrs Behroze Z Poonawalla, Mr Yohan Z Poonawalla, Mrs Michelle Y Poonawalla, Ms Delna Z Poonawalla, Mrs Simone Poonawalla Pandole & Mr Rishad N Pandole rep. Poonawalla Racing & Brdg Pvt Ltd",Prasanna Kumar,Antony Raj S,56.5,,A,TS-HOOD,85,85,6,The Mysore Summer Million,Term Race / For Horses 4 Years Old and Over (No allowance can be claimed),1400 M,04:00 PM,Winner:₹.687000 Second:₹.229000 Third:₹.114505 Fourth:₹.57250 Fifth:₹.34350 Sixth:₹.22895 Total:₹.1145000,
